Date : 2024-05-02 04:50:24
Directory : /Users/amyliu/Downloads/fakebrianho 3DforMakers master bonus_physicsHopefullyWorks
Total : 425 files,  67941 codes, 8681 comments, 12786 blanks, all 89408 lines

Languages
+------------+------------+------------+------------+------------+------------+
| language   | files      | code       | comment    | blank      | total      |
+------------+------------+------------+------------+------------+------------+
| JavaScript |        415 |     66,823 |      8,673 |     12,698 |     88,194 |
| JSON       |          2 |        800 |          0 |          2 |        802 |
| CSS        |          1 |        199 |          4 |         40 |        243 |
| HTML       |          5 |        117 |          4 |         46 |        167 |
| XML        |          2 |          2 |          0 |          0 |          2 |
+------------+------------+------------+------------+------------+------------+

Directories
+-------------------------------------------------------------------------------------------------------------------------+------------+------------+------------+------------+------------+
| path                                                                                                                    | files      | code       | comment    | blank      | total      |
+-------------------------------------------------------------------------------------------------------------------------+------------+------------+------------+------------+------------+
| .                                                                                                                       |        425 |     67,941 |      8,681 |     12,786 |     89,408 |
| . (Files)                                                                                                               |         14 |      2,151 |        285 |        374 |      2,810 |
| .history                                                                                                                |        410 |     65,789 |      8,396 |     12,412 |     86,597 |
| public                                                                                                                  |          1 |          1 |          0 |          0 |          1 |
+-------------------------------------------------------------------------------------------------------------------------+------------+------------+------------+------------+------------+

Files
+-------------------------------------------------------------------------------------------------------------------------+------------+------------+------------+------------+------------+
| filename                                                                                                                | language   | code       | comment    | blank      | total      |
+-------------------------------------------------------------------------------------------------------------------------+------------+------------+------------+------------+------------+
| /Users/amyliu/Downloads/fakebrianho 3DforMakers master bonus_physicsHopefullyWorks/.history/Model_20240221202343.js     | JavaScript |        135 |          0 |          3 |        138 |
| /Users/amyliu/Downloads/fakebrianho 3DforMakers master bonus_physicsHopefullyWorks/.history/Model_20240404160649.js     | JavaScript |        136 |          0 |          3 |        139 |
| /Users/amyliu/Downloads/fakebrianho 3DforMakers master bonus_physicsHopefullyWorks/.history/Model_20240404160706.js     | JavaScript |        141 |          0 |          3 |        144 |
| /Users/amyliu/Downloads/fakebrianho 3DforMakers master bonus_physicsHopefullyWorks/.history/Model_20240407185305.js     | JavaScript |        142 |          0 |          3 |        145 |
| /Users/amyliu/Downloads/fakebrianho 3DforMakers master bonus_physicsHopefullyWorks/.history/Model_20240407185946.js     | JavaScript |        185 |          0 |          3 |        188 |
| /Users/amyliu/Downloads/fakebrianho 3DforMakers master bonus_physicsHopefullyWorks/.history/Model_20240407190055.js     | JavaScript |        140 |         46 |          3 |        189 |
| /Users/amyliu/Downloads/fakebrianho 3DforMakers master bonus_physicsHopefullyWorks/.history/Model_20240407192059.js     | JavaScript |        141 |         46 |          4 |        191 |
| /Users/amyliu/Downloads/fakebrianho 3DforMakers master bonus_physicsHopefullyWorks/.history/Model_20240408124637.js     | JavaScript |        159 |          0 |          3 |        162 |
| /Users/amyliu/Downloads/fakebrianho 3DforMakers master bonus_physicsHopefullyWorks/.history/addLights_20240326200426.js | JavaScript |          0 |          0 |          1 |          1 |
| /Users/amyliu/Downloads/fakebrianho 3DforMakers master bonus_physicsHopefullyWorks/.history/addLights_20240326200504.js | JavaScript |          4 |          0 |          1 |          5 |
